"","time_code","Site","total","FD_veg","SR","FRich","FEve","FDiv","jost","mean_FRich_Null","mean_FEve_Null","mean_FDiv_Null","sd_FRich_Null","sd_FEve_Null","sd_FDiv_Null","time_numeric","Month","season","SES_FRich","SES_FDiv","SES_FEve"
"27",2018-04-01,"SHA11RE",179,8.16069425979087,7,0.553211007862112,0.490109013842876,0.83701856835397,2.98658917763615,1.40887137912531,0.569847754830317,0.8273548251599,1.03918035187905,0.117121206650884,0.112212054468957,3,"Apr","DRY",0.416751762521516,0.223638688299234,0.363142158236478
"28",2018-04-01,"SHA11RF",74,11.3419953268348,10,3.88359581848606,0.628733298677288,0.831576049639876,5.52484600603613,4.29963686208254,0.553930722292872,0.773264507085868,2.32511480599696,0.109401142975532,0.111522257911013,3,"Apr","DRY",0.186261874943258,0.225021956539151,0.3887678556336
"29",2018-04-01,"SHA5RA",44,8.32585034858718,7,1.44393197963069,0.620893546010921,0.940776186706182,4.41080679993393,1.37265391753273,0.592289182826242,0.790920917380615,0.940474907211486,0.119448545128581,0.111651351061515,3,"Apr","DRY",0.460491013532099,0.224761782407573,0.356066687230716
"30",2018-04-01,"SHA5RB",363,10.8519643912174,9,2.01559265406787,0.574394564486605,0.841859082758644,2.41825409910647,3.25442646393249,0.538101472542355,0.790607530844608,1.93345753664987,0.105207197258898,0.112112811568526,3,"Apr","DRY",0.223992632376984,0.22383665454203,0.404265571810633
"31",2018-05-01,"SHA10RC",144,11.5368713897849,9,1.73530743957946,0.577789222144224,0.754202244176488,3.68133278833849,0.987433225102643,0.582507264624521,0.724086372949187,0.77530980487981,0.127846028917058,0.111073578341263,4,"May","WET",0.0149102359974849,0.0373700296214142,0.0447715048100813
"32",2018-05-01,"SHA10RD",270,12.9382123915739,11,3.39364218314861,0.541192234875113,0.914331955113433,4.15165591274336,2.28073547249644,0.516457939319183,0.749264945628334,1.29957042031949,0.0925346460061553,0.107539945007531,4,"May","WET",0.00889528722812879,0.0385979638773181,0.0618563894244443
"33",2018-05-01,"SHA10RE",127,12.5144652097805,11,3.12223391823116,0.463196842122322,0.745878612687137,5.32161040002889,2.27689992041764,0.559777411604463,0.769172366150719,1.27804268941869,0.0887656333393236,0.1238671708627,4,"May","WET",0.00904512208992012,0.033510274626119,0.0644828283568856
"34",2018-05-01,"SHA10RF",64,9.88641236969233,10,0.626837155868598,0.646695432532613,0.846488784117349,3.61256673144615,1.66548187069618,0.580786260859871,0.727053006570062,1.11771475710675,0.101498658910833,0.121968512294985,4,"May","WET",0.0103425780937576,0.0340319221302836,0.056393445588658
"35",2018-05-01,"SHA11RA",253,8.89739676747128,7,0.0831823668184996,0.273043754879022,0.742910192078516,3.47295344734117,0.198090871916315,0.454788851644898,0.677445081991355,0.232558872933195,0.134014723329473,0.103527952526649,4,"May","WET",0.0497080675362692,0.0400937409797706,0.0427106735469493
"36",2018-05-01,"SHA11RC",121,11.77505055573,9,1.37003738829391,0.517665055087576,0.594955362881862,5.23480571288025,0.968643101503256,0.553600162801596,0.708452004890565,0.74873616933318,0.115607763675209,0.108094580974822,4,"May","WET",0.0154394199658035,0.0383999167704465,0.0495110269124363
"37",2018-05-01,"SHA11RE",90,9.26551091425584,7,0.0298653596482278,0.664254697716568,0.670091864696647,4.94483057944766,0.188006887124368,0.600450853354804,0.814480260001315,0.223074873021206,0.145246236987676,0.121565854333383,4,"May","WET",0.0518213997182147,0.0341446447732454,0.039407968270431
"38",2018-05-01,"SHA11RF",395,13.7225968260797,13,2.59796810810811,0.496907554291605,0.694253265716569,2.81327053505169,4.08402279293465,0.528068536147649,0.77594730424916,1.76924007678663,0.0806238805212512,0.105211033849086,4,"May","WET",0.00653390815276907,0.0394523536259836,0.0709945869834574
"39",2018-05-01,"SHA5RA",104,10.5780690223434,7,0.644316005903343,0.910277422006044,0.761994229058641,5.55988067218779,0.178860640317654,0.615007373727069,0.788017088112709,0.223541745056451,0.15527640579721,0.0970318549281635,4,"May","WET",0.0517131695424613,0.0427779404592696,0.0368623878767851
"40",2018-05-01,"SHA5RB",327,11.9279681250042,11,1.58455940213855,0.488399257865445,0.811438277831187,2.87293259587733,2.24417402361012,0.530738228450379,0.761118128686729,1.29707938657833,0.105790869083604,0.109059894200835,4,"May","WET",0.00891237057773084,0.0380600306206579,0.054105417113895
"41",2018-06-01,"SHA10RC",26,6.58057644473102,5,0.0709952733506366,0.601348782920903,0.956766246296643,3.19544100197892,0.232827046784555,0.624156198742655,0.785969378023899,0.24113985740724,0.175809945411763,0.137676550278324,5,"Jun","WET",1.34935127932633,0.133818404628217,-0.134171083454253
"42",2018-06-01,"SHA10RD",51,9.0929164301637,7,0.581326858703255,0.609657421391962,0.861307805270445,3.72953179209264,1.41107243352589,0.594841884502036,0.738430534584319,0.849998080461103,0.13905337033842,0.123282790787652,5,"Jun","WET",0.382803658700635,0.149442239222954,-0.169637102650016
"43",2018-06-01,"SHA10RE",78,11.4869183526304,9,4.4062674972137,0.705524041382813,0.794110472508107,4.84657141849147,3.49662234410585,0.565708706285896,0.706190611500039,1.81424182959974,0.114273585037816,0.113473876978414,5,"Jun","WET",0.17934895435677,0.162360331765755,-0.206422252790296
"44",2018-06-01,"SHA10RF",12,3.60762739365966,2,NA,NA,NA,1.88988157484231,NA,NA,NA,NA,NA,NA,5,"Jun","WET",NA,NA,NA
"45",2018-06-01,"SHA11RA",196,8.60254482006736,7,0.383552746265014,0.396880236019776,0.854863714057385,4.90716269542762,1.42307869544413,0.600801288920254,0.732770784399633,0.857149290319328,0.134740650730441,0.129588934876406,5,"Jun","WET",0.379609921823312,0.142169980257443,-0.175066772574225
"46",2018-06-01,"SHA11RC",94,11.2341837434984,8,4.18387369295938,0.537727104603764,0.604163218000499,5.42480769789099,2.36096557966281,0.572255135313348,0.713428188231079,1.19934590584842,0.129694145210223,0.121242825578485,5,"Jun","WET",0.271299858950077,0.151956672281902,-0.181878764224045
"47",2018-06-01,"SHA11RE",59,9.9628381163261,7,1.38755627538277,0.65278660536328,0.756353706379873,5.96149432605899,1.43366868852689,0.590834370829904,0.728877052558665,0.954632159666049,0.140201362809532,0.131607723996469,5,"Jun","WET",0.340845813536025,0.139989172014372,-0.168248085362588
"48",2018-06-01,"SHA11RF",95,11.2784065398755,9,3.40684681342881,0.509318589027889,0.721374144943335,4.233790283509,3.47335394151293,0.566363810289317,0.708136231307811,1.67238776881423,0.117782503170219,0.112564968219845,5,"Jun","WET",0.194561561114342,0.16367131448018,-0.200272623038408
"49",2018-06-01,"SHA5RA",53,7.83808203817857,6,0.420029524518238,0.576374334378219,0.721406877950247,3.72452739313035,0.721425888251892,0.612385656614979,0.757663223231321,0.559933359867876,0.150749442669752,0.126194716981808,5,"Jun","WET",0.581109107637033,0.14599387956643,-0.156475609064804
"50",2018-06-01,"SHA5RB",184,11.4986614368839,8,4.96442235111326,0.501304860144691,0.488751512978636,3.51443250670559,2.32341503931885,0.575872421456272,0.721818787731748,1.31918080876405,0.125957198656935,0.123069823949665,5,"Jun","WET",0.246654873181395,0.149700842348624,-0.18727481326555
"51",2018-07-01,"SHA10RC",35,11.2384939494494,8,7.91677947918572,0.774731329797853,0.650398466460997,4.86411097977592,4.82234407262606,0.626434534723974,0.77544078421543,1.84408276582067,0.118895680739205,0.0953952233283355,6,"July","WET",0.0639732957807968,-0.517429227125574,0.662231611311648
"52",2018-07-01,"SHA10RD",72,10.1672287385388,8,6.02672130968822,0.765268766672929,0.735494685109671,4.88025829399959,4.87211766074396,0.626707957150409,0.775399606097871,1.90145805354262,0.118071738420037,0.0964782569123836,6,"July","WET",0.062042942258085,-0.5116207346395,0.666852875103912
"53",2018-07-01,"SHA10RE",43,8.54637937395022,7,4.73980648367146,0.602954080414216,0.881950621829344,5.65512908496443,3.59012886134735,0.629988725476909,0.769899132904902,1.77872441228002,0.12707381124424,0.107350705613182,6,"July","WET",0.0663239630645736,-0.459803933251379,0.619612156611756
"54",2018-07-01,"SHA10RF",48,10.0962056933373,8,4.49939040892354,0.807167514317278,0.888458325240982,4.32637227629594,4.9702937360645,0.624010205931653,0.767777420531438,1.91287200473346,0.112428010278259,0.0988396780132629,6,"July","WET",0.0616727370833961,-0.499397384435314,0.700327952429705
"55",2018-07-01,"SHA11RA",40,4.52598662099687,4,0.0179144605287824,0.707536974611141,0.783858023675509,3.20158344731553,0.566990948182014,0.666132558232948,0.785366605281988,0.557315549692045,0.184400233343081,0.143646313604368,6,"July","WET",0.211679096855099,-0.343623692385178,0.426986868760778
"56",2018-07-01,"SHA11RC",5,6.93433066579254,5,0.500355912216566,0.834391287445202,0.782468468383376,5,1.45337279665011,0.649095358134272,0.771700042662481,1.04851836254788,0.163529153685623,0.130139783210577,6,"July","WET",0.112513100805832,-0.379286605990291,0.481482821009924
"57",2018-07-01,"SHA11RE",28,6.22191593145249,5,0.897950112871193,0.81386471972231,0.598752120457156,3.36327736814513,1.43908495201206,0.652130722380765,0.769739736843508,1.05760640990118,0.161786680717441,0.137145500092658,6,"July","WET",0.111546271956823,-0.359911748069775,0.486668481513826
"58",2018-07-01,"SHA11RF",31,9.7229604058845,7,4.45215752358205,0.540531772351761,0.572849661202358,4.2168186837868,3.56981088350663,0.637210522810402,0.772473641249608,1.67976452291552,0.128131029977467,0.108779108157676,6,"July","WET",0.0702313036218642,-0.453766146038855,0.614499690260553
"59",2018-07-01,"SHA5RA",11,2.42838512095729,2,NA,NA,NA,1.35613141338627,NA,NA,NA,NA,NA,NA,6,"July","WET",NA,NA,NA
"60",2018-07-01,"SHA5RB",23,9.87191609337469,8,2.15212981610441,0.597401898389033,0.61942639479399,5.87538402219984,4.8573131256402,0.623509454775119,0.770102287470426,1.91061181621112,0.116309685772502,0.094761539854438,6,"July","WET",0.0617456938249562,-0.520889347662289,0.676955472031154
"61",2018-08-01,"SHA10RC",26,11.5489971196326,9,7.32166024046071,0.854082062416664,0.863724433180413,6.56115452543239,6.01842268048705,0.680144215183272,0.714013236846169,1.68876581925844,0.100267174152171,0.0987543862486165,7,"August","WET",0.093197164052398,0.130712193604813,0.130878682751211
"62",2018-08-01,"SHA10RD",20,6.75496940663084,4,0.563837717286683,0.917299015546592,0.824383485123903,3.63250314627929,0.449265272721713,0.693582871331527,0.763434159705368,0.488123029331826,0.187405678811629,0.149194884325917,7,"August","WET",0.32243548377333,0.0865204092819643,0.0700236820967034
"63",2018-08-01,"SHA10RE",25,11.5933908587945,10,9.06870712292747,0.683277620328618,0.69410919965421,7.22832157076928,7.21052799493466,0.668227830833022,0.711148156230465,1.62488605009295,0.0946405710747678,0.0865206890341034,7,"August","WET",0.0968610599460238,0.149194401925828,0.138659726237864
"64",2018-08-01,"SHA10RF",19,11.2002131435544,8,8.72861632081029,0.867569406564468,0.775728771033322,6.36579059700989,4.77005390145764,0.642746959140974,0.716224709025052,1.62050813985986,0.115350802919835,0.111784365325263,7,"August","WET",0.0971227365245582,0.115475920242456,0.113764580254742
"65",2018-08-01,"SHA11RA",48,7.69246651158651,6,0.722572176245824,0.643230359021708,0.879327277608474,4.50992252864699,2.38403795072339,0.619758770180447,0.762299144872072,1.38228770795862,0.138302872346649,0.122826093548612,7,"August","WET",0.113860655923754,0.10509495239743,0.0948847659745684
"66",2018-08-01,"SHA11RC",43,9.01441199939346,7,3.65971410257006,0.474106862566452,0.559569246269069,4.35889798229181,3.48062423071463,0.672164771755693,0.727636373930569,1.57122877569989,0.126189167844144,0.117607095012566,7,"August","WET",0.100168853535287,0.109758705061752,0.103993360923264
"67",2018-08-01,"SHA11RE",140,10.9100899796504,9,3.80575760763971,0.488446784737784,0.550446058044754,4.08552881224275,5.838707898016,0.595433944275204,0.722517070897266,1.64070731067513,0.10771900951759,0.0974752887811342,7,"August","WET",0.0959270334687223,0.132427434851078,0.121824696819919
"68",2018-08-01,"SHA11RF",30,9.02346897459913,6,1.90774470783954,0.635059984946475,0.933853273818468,3.51874510980994,2.25398451045686,0.690367419821748,0.747715599115531,1.38583926747087,0.134005982338866,0.114787656365153,7,"August","WET",0.113568859533574,0.112454621545634,0.0979272376291243
"69",2018-08-01,"SHA5RA",43,9.51202679730664,7,3.50776598064239,0.405103935294209,0.690951345532758,4.41319439384116,3.50434845316598,0.641594862707374,0.719402596101369,1.56277717160749,0.128248151464001,0.12617507683097,7,"August","WET",0.100710573434868,0.102305485194563,0.102323780315118
"70",2018-08-01,"SHA5RB",31,8.50382953925114,7,1.68865904158908,0.74304211153208,0.670227953720567,5.66823728092749,3.49118027429872,0.675968140963565,0.728845972715543,1.63010744854005,0.120794581165425,0.118073471936152,7,"August","WET",0.0965508042089312,0.109325170531394,0.108637618919768
"71",2018-09-01,"SHA10RC",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"September","WET",NA,NA,NA
"72",2018-09-01,"SHA10RD",33,10.3013158206729,7,6.76124662929859,0.469048912920143,0.729745622958586,5.17747390783359,6.29638552197186,0.666173012496583,0.765247621723946,1.39235197239005,0.120051935666699,0.0872173750268876,8,"September","WET",0.104049940092347,0.286839820213663,-0.261859858062525
"73",2018-09-01,"SHA10RE",34,9.62890693974062,7,5.83096147769742,0.791749683943736,0.690705540148693,5.67803123008135,6.24995380831786,0.669182416615104,0.762983729254362,1.45724285902845,0.121709731410835,0.0895240713198307,8,"September","WET",0.0994166061045131,0.27944904430054,-0.258293091845691
"74",2018-09-01,"SHA10RF",9,5.52124256228719,4,2.73863059474705,0.582285484306229,0.906456380063954,3.15522464708129,2.951410536535,0.673027200283857,0.781149021318926,1.33528380284815,0.188725171916516,0.12327755257902,8,"September","WET",0.108496889579301,0.202935697934011,-0.166574402950972
"75",2018-09-01,"SHA11RA",22,7.74774029005105,6,6.36239777599176,0.469317322020641,0.921459650392157,3.57134254354102,5.30149409103909,0.664621618821534,0.765983094441472,1.4585279315708,0.13513810514628,0.101841256893411,8,"September","WET",0.0993290126152193,0.245651094019821,-0.232627080273062
"76",2018-09-01,"SHA11RC",8,4.74794184143906,3,1.47435877865731,0.412494418977799,0.788344996030903,2.4602329762891,1.50046339733336,0.668784163204128,0.792275438502856,1.0379496859124,0.233723178588845,0.150350892608697,8,"September","WET",0.139577227375232,0.166393532742971,-0.134504344086109
"77",2018-09-01,"SHA11RE",3,4.49500079883274,3,1.85522330071373,0.744042353616498,0.826011753516751,3,1.49707385331488,0.679042764203211,0.799673844352095,1.01120106588032,0.226838866905607,0.146294666380724,8,"September","WET",0.143269369666381,0.171007028425175,-0.138586403920342
"78",2018-09-01,"SHA11RF",16,7.94275970201239,7,4.79294157229756,0.790587798385716,0.624741410761885,5.26627267129198,6.35497817591549,0.660499567871986,0.764515931319782,1.40337421592598,0.118791513917222,0.0845201139783078,8,"September","WET",0.103232721301677,0.295993639793728,-0.264638287678693
"79",2018-09-01,"SHA5RA",6,5.13017903704046,3,2.05194026130885,0.65142157957729,0.962434029374355,2.3811015779523,1.55791572800698,0.676289185478636,0.792013475360022,1.08596313587301,0.23106349531892,0.146110905879993,8,"September","WET",0.13340613003238,0.171222100236432,-0.136052572001576
"80",2018-09-01,"SHA5RB",9,8.96115277874613,7,7.38745864733945,0.82557828357959,0.764033990553066,6.61380521524019,6.24161667178539,0.661836953856922,0.764934471976909,1.40944862118911,0.121051300347945,0.0884316496425007,8,"September","WET",0.102787811585795,0.282901158955612,-0.259698018471941
"81",2018-11-01,"SHA10RC",34,9.02460231400485,7,7.16210773548467,0.621674749086747,0.934119374106665,3.96468815103691,5.33538636137642,0.596986027146569,0.836644008380935,2.24296159692007,0.117271173001085,0.111052170031148,9,"November","DRY",0.306689982158169,0.620999542061976,0.287966820002666
"82",2018-11-01,"SHA10RD",35,7.00341380933175,4,2.97758898462473,0.668176200653062,0.945743704464457,2.91286511679529,0.887674707330859,0.651653369416935,0.82578117555368,0.881369235779715,0.183792674678752,0.113023373751428,9,"November","DRY",0.780483166663195,0.610168892020536,0.183740765654189
"83",2018-11-01,"SHA10RE",11,5.00067927556599,4,0.470961965505206,0.60216699662506,0.916682441577388,3.19704052173111,0.825895253893973,0.579657808653451,0.834404611025124,0.817113863014769,0.212245470283491,0.135758795436779,9,"November","DRY",0.841858011811065,0.507984374142794,0.159109198994914
"84",2018-11-01,"SHA10RF",23,8.55913345714143,6,5.37812341067642,0.725718857354858,0.915018905333445,4.16143545995797,3.68132089454626,0.638620018842027,0.830239791618013,1.83962140384187,0.12893495837297,0.101563279542672,9,"November","DRY",0.373932294277655,0.679018509887293,0.261916606584057
"85",2018-11-01,"SHA11RA",22,9.96804873543986,8,8.56960871856003,0.683813291329655,0.87658564926254,6.23557224031584,6.92803099514943,0.621606263108502,0.826227231890599,2.44213639041507,0.106105228650331,0.0913191386748365,9,"November","DRY",0.281677081935607,0.755190508091541,0.318270901412357
"86",2018-11-01,"SHA11RC",71,9.00672493090478,7,5.96068455404501,0.566711700928971,0.680991739443721,4.20845559356956,5.35319276542307,0.525699256429121,0.789871682002722,2.19267680377016,0.135520069847101,0.0944792063267398,9,"November","DRY",0.313723322542604,0.729931478211555,0.24918970898706
